"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Domain","Domain Category","WHEAT - ACRES HARVESTED  -  <b>VALUE</b>","WHEAT - ACRES HARVESTED  -  <b>CV (%)</b>","WHEAT - ACRES PLANTED  -  <b>VALUE</b>","WHEAT - ACRES PLANTED  -  <b>CV (%)</b>","WHEAT - PRODUCTION, MEASURED IN BU  -  <b>VALUE</b>","WHEAT - PRODUCTION, MEASURED IN BU  -  <b>CV (%)</b>","WHEAT - YIELD, MEASURED IN BU / ACRE  -  <b>VALUE</b>","WHEAT - YIELD, MEASURED IN BU / ACRE  -  <b>CV (%)</b>","WHEAT, IRRIGATED - ACRES HARVESTED  -  <b>VALUE</b>","WHEAT, IRRIGATED - ACRES HARVESTED  -  <b>CV (%)</b>","WHEAT, IRRIGATED - ACRES PLANTED  -  <b>VALUE</b>","WHEAT, IRRIGATED - ACRES PLANTED  -  <b>CV (%)</b>","WHEAT, IRRIGATED - PRODUCTION, MEASURED IN BU  -  <b>VALUE</b>","WHEAT, IRRIGATED - PRODUCTION, MEASURED IN BU  -  <b>CV (%)</b>","WHEAT, IRRIGATED - YIELD, MEASURED IN BU / ACRE  -  <b>VALUE</b>","WHEAT, IRRIGATED - YIELD, MEASURED IN BU / ACRE  -  <b>CV (%)</b>","WHEAT, NON-IRRIGATED - ACRES HARVESTED  -  <b>VALUE</b>","WHEAT, NON-IRRIGATED - ACRES HARVESTED  -  <b>CV (%)</b>","WHEAT, NON-IRRIGATED - ACRES PLANTED  -  <b>VALUE</b>","WHEAT, NON-IRRIGATED - ACRES PLANTED  -  <b>CV (%)</b>","WHEAT, NON-IRRIGATED - PRODUCTION, MEASURED IN BU  -  <b>VALUE</b>","WHEAT, NON-IRRIGATED - PRODUCTION, MEASURED IN BU  -  <b>CV (%)</b>","WHEAT, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE  -  <b>VALUE</b>","WHEAT, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE  -  <b>CV (%)</b>","WHEAT, WINTER - ACRES HARVESTED  -  <b>VALUE</b>","WHEAT, WINTER - ACRES HARVESTED  -  <b>CV (%)</b>","WHEAT, WINTER - ACRES PLANTED  -  <b>VALUE</b>","WHEAT, WINTER - ACRES PLANTED  -  <b>CV (%)</b>","WHEAT, WINTER - PRODUCTION, MEASURED IN BU  -  <b>VALUE</b>","WHEAT, WINTER - PRODUCTION, MEASURED IN BU  -  <b>CV (%)</b>","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE  -  <b>VALUE</b>","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE  -  <b>CV (%)</b>","WHEAT, WINTER, IRRIGATED - ACRES HARVESTED  -  <b>VALUE</b>","WHEAT, WINTER, IRRIGATED - ACRES HARVESTED  -  <b>CV (%)</b>","WHEAT, WINTER, IRRIGATED - ACRES PLANTED  -  <b>VALUE</b>","WHEAT, WINTER, IRRIGATED - ACRES PLANTED  -  <b>CV (%)</b>","WHEAT, WINTER, IRRIGATED - PRODUCTION, MEASURED IN BU  -  <b>VALUE</b>","WHEAT, WINTER, IRRIGATED - PRODUCTION, MEASURED IN BU  -  <b>CV (%)</b>","WHEAT, WINTER, IRRIGATED - YIELD, MEASURED IN BU / ACRE  -  <b>VALUE</b>","WHEAT, WINTER, IRRIGATED - YIELD, MEASURED IN BU / ACRE  -  <b>CV (%)</b>","WHEAT, WINTER, NON-IRRIGATED - ACRES HARVESTED  -  <b>VALUE</b>","WHEAT, WINTER, NON-IRRIGATED - ACRES HARVESTED  -  <b>CV (%)</b>","WHEAT, WINTER, NON-IRRIGATED - ACRES PLANTED  -  <b>VALUE</b>","WHEAT, WINTER, NON-IRRIGATED - ACRES PLANTED  -  <b>CV (%)</b>","WHEAT, WINTER, NON-IRRIGATED - PRODUCTION, MEASURED IN BU  -  <b>VALUE</b>","WHEAT, WINTER, NON-IRRIGATED - PRODUCTION, MEASURED IN BU  -  <b>CV (%)</b>","WHEAT, WINTER, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE  -  <b>VALUE</b>","WHEAT, WINTER, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE  -  <b>CV (%)</b>"
"SURVEY","1992","YEAR","","COUNTY","NEBRASKA","31","NORTHWEST","10","DEUEL","049","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","70,700","","91,000","","1,638,700","","23.2","","700","","1,100","","26,600","","38","","70,000","","89,900","","1,612,100","","23","","70,700","","91,000","","1,638,700","","23.2","","700","","1,100","","26,600","","38","","70,000","","89,900","","1,612,100","","23",""
"SURVEY","1992","YEAR","","COUNTY","NEBRASKA","31","NORTHWEST","10","GARDEN","069","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","42,800","","55,000","","1,211,000","","28.3","","1,500","","1,900","","55,500","","37","","41,300","","53,100","","1,155,500","","28","","42,800","","55,000","","1,211,000","","28.3","","1,500","","1,900","","55,500","","37","","41,300","","53,100","","1,155,500","","28",""
"SURVEY","1992","YEAR","","COUNTY","NEBRASKA","31","NORTHWEST","10","KIMBALL","105","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","116,100","","139,000","","2,712,200","","23.4","","4,200","","4,600","","243,600","","58","","111,900","","134,400","","2,468,600","","22.1","","116,100","","139,000","","2,712,200","","23.4","","4,200","","4,600","","243,600","","58","","111,900","","134,400","","2,468,600","","22.1",""
"SURVEY","1992","YEAR","","COUNTY","NEBRASKA","31","NORTHWEST","10","MORRILL","123","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","25,800","","31,000","","649,600","","25.2","","2,300","","2,400","","85,100","","37","","23,500","","28,600","","564,500","","24","","25,800","","31,000","","649,600","","25.2","","2,300","","2,400","","85,100","","37","","23,500","","28,600","","564,500","","24",""
"SURVEY","1992","YEAR","","COUNTY","NEBRASKA","31","NORTHWEST","10","SCOTTS BLUFF","157","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","10,400","","12,000","","280,200","","26.9","","400","","500","","19,200","","48","","10,000","","11,500","","261,000","","26.1","","10,400","","12,000","","280,200","","26.9","","400","","500","","19,200","","48","","10,000","","11,500","","261,000","","26.1",""
"SURVEY","1992","YEAR","","COUNTY","NEBRASKA","31","NORTHWEST","10","SHERIDAN","161","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","41,700","","61,000","","996,900","","23.9","","1,800","","2,700","","68,400","","38","","39,900","","58,300","","928,500","","23.3","","41,700","","61,000","","996,900","","23.9","","1,800","","2,700","","68,400","","38","","39,900","","58,300","","928,500","","23.3",""
"SURVEY","1992","YEAR","","COUNTY","NEBRASKA","31","NORTHWEST","10","SIOUX","165","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","5,500","","7,000","","160,300","","29.1","","300","","300","","12,300","","41","","5,200","","6,700","","148,000","","28.5","","5,500","","7,000","","160,300","","29.1","","300","","300","","12,300","","41","","5,200","","6,700","","148,000","","28.5",""
"SURVEY","1992","YEAR","","COUNTY","NEBRASKA","31","SOUTH","80","ADAMS","001","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","30,600","","36,000","","1,068,400","","34.9","","100","","200","","5,200","","52","","30,500","","35,800","","1,063,200","","34.9","","30,600","","36,000","","1,068,400","","34.9","","100","","200","","5,200","","52","","30,500","","35,800","","1,063,200","","34.9",""
"SURVEY","1992","YEAR","","COUNTY","NEBRASKA","31","SOUTH","80","FRANKLIN","061","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","24,400","","27,000","","965,400","","39.6","","200","","200","","10,400","","52","","24,200","","26,800","","955,000","","39.5","","24,400","","27,000","","965,400","","39.6","","200","","200","","10,400","","52","","24,200","","26,800","","955,000","","39.5",""
"SURVEY","1992","YEAR","","COUNTY","NEBRASKA","31","SOUTH","80","FURNAS","065","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","73,200","","80,000","","2,919,700","","39.9","","700","","700","","36,400","","52","","72,500","","79,300","","2,883,300","","39.8","","73,200","","80,000","","2,919,700","","39.9","","700","","700","","36,400","","52","","72,500","","79,300","","2,883,300","","39.8",""
"SURVEY","1992","YEAR","","COUNTY","NEBRASKA","31","SOUTH","80","GOSPER","073","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","18,200","","21,000","","806,700","","44.3","","300","","400","","15,600","","52","","17,900","","20,600","","791,100","","44.2","","18,200","","21,000","","806,700","","44.3","","300","","400","","15,600","","52","","17,900","","20,600","","791,100","","44.2",""
"SURVEY","1992","YEAR","","COUNTY","NEBRASKA","31","SOUTH","80","HARLAN","083","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","36,200","","41,000","","1,336,600","","36.9","","300","","300","","15,600","","52","","35,900","","40,700","","1,321,000","","36.8","","36,200","","41,000","","1,336,600","","36.9","","300","","300","","15,600","","52","","35,900","","40,700","","1,321,000","","36.8",""
"SURVEY","1992","YEAR","","COUNTY","NEBRASKA","31","SOUTH","80","KEARNEY","099","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","23,500","","27,000","","919,600","","39.1","","300","","300","","15,600","","52","","23,200","","26,700","","904,000","","39","","23,500","","27,000","","919,600","","39.1","","300","","300","","15,600","","52","","23,200","","26,700","","904,000","","39",""
"SURVEY","1992","YEAR","","COUNTY","NEBRASKA","31","SOUTH","80","PHELPS","137","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","10,100","","11,000","","395,100","","39.1","","600","","600","","31,200","","52","","9,500","","10,400","","363,900","","38.3","","10,100","","11,000","","395,100","","39.1","","600","","600","","31,200","","52","","9,500","","10,400","","363,900","","38.3",""
"SURVEY","1992","YEAR","","COUNTY","NEBRASKA","31","SOUTH","80","WEBSTER","181","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","42,600","","46,000","","1,615,100","","37.9","","1,500","","1,600","","78,000","","52","","41,100","","44,400","","1,537,100","","37.4","","42,600","","46,000","","1,615,100","","37.9","","1,500","","1,600","","78,000","","52","","41,100","","44,400","","1,537,100","","37.4",""
"SURVEY","1992","YEAR","","COUNTY","NEBRASKA","31","SOUTHWEST","70","CHASE","029","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","46,500","","62,000","","1,194,600","","25.7","","6,600","","8,800","","316,800","","48","","39,900","","53,200","","877,800","","22","","46,500","","62,000","","1,194,600","","25.7","","6,600","","8,800","","316,800","","48","","39,900","","53,200","","877,800","","22",""
"SURVEY","1992","YEAR","","COUNTY","NEBRASKA","31","SOUTHWEST","70","DUNDY","057","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","20,700","","39,000","","494,100","","23.9","","600","","2,000","","19,800","","33","","20,100","","37,000","","474,300","","23.6","","20,700","","39,000","","494,100","","23.9","","600","","2,000","","19,800","","33","","20,100","","37,000","","474,300","","23.6",""
"SURVEY","1992","YEAR","","COUNTY","NEBRASKA","31","SOUTHWEST","70","FRONTIER","063","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","50,200","","57,000","","2,085,400","","41.5","","300","","300","","15,300","","51","","49,900","","56,700","","2,070,100","","41.5","","50,200","","57,000","","2,085,400","","41.5","","300","","300","","15,300","","51","","49,900","","56,700","","2,070,100","","41.5",""
"SURVEY","1992","YEAR","","COUNTY","NEBRASKA","31","SOUTHWEST","70","HAYES","085","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","46,200","","54,000","","1,371,300","","29.7","","1,000","","1,200","","36,000","","36","","45,200","","52,800","","1,335,300","","29.5","","46,200","","54,000","","1,371,300","","29.7","","1,000","","1,200","","36,000","","36","","45,200","","52,800","","1,335,300","","29.5",""
"SURVEY","1992","YEAR","","COUNTY","NEBRASKA","31","SOUTHWEST","70","HITCHCOCK","087","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","66,200","","86,000","","1,652,800","","25","","1,100","","1,200","","38,500","","35","","65,100","","84,800","","1,614,300","","24.8","","66,200","","86,000","","1,652,800","","25","","1,100","","1,200","","38,500","","35","","65,100","","84,800","","1,614,300","","24.8",""
"SURVEY","1992","YEAR","","COUNTY","NEBRASKA","31","SOUTHWEST","70","KEITH","101","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","54,300","","77,000","","1,056,300","","19.5","","800","","1,800","","36,000","","45","","53,500","","75,200","","1,020,300","","19.1","","54,300","","77,000","","1,056,300","","19.5","","800","","1,800","","36,000","","45","","53,500","","75,200","","1,020,300","","19.1",""
"SURVEY","1992","YEAR","","COUNTY","NEBRASKA","31","SOUTHWEST","70","LINCOLN","111","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","36,400","","41,000","","1,271,000","","34.9","","1,300","","1,400","","75,400","","58","","35,100","","39,600","","1,195,600","","34.1","","36,400","","41,000","","1,271,000","","34.9","","1,300","","1,400","","75,400","","58","","35,100","","39,600","","1,195,600","","34.1",""
"SURVEY","1992","YEAR","","COUNTY","NEBRASKA","31","SOUTHWEST","70","PERKINS","135","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","131,000","","164,000","","3,413,000","","26.1","","6,400","","8,100","","294,400","","46","","124,600","","155,900","","3,118,600","","25","","131,000","","164,000","","3,413,000","","26.1","","6,400","","8,100","","294,400","","46","","124,600","","155,900","","3,118,600","","25",""
"SURVEY","1992","YEAR","","COUNTY","NEBRASKA","31","SOUTHWEST","70","RED WILLOW","145","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","74,800","","85,000","","3,272,900","","43.8","","1,100","","1,200","","57,200","","52","","73,700","","83,800","","3,215,700","","43.6","","74,800","","85,000","","3,272,900","","43.8","","1,100","","1,200","","57,200","","52","","73,700","","83,800","","3,215,700","","43.6",""
"SURVEY","1991","YEAR","","COUNTY","NEBRASKA","31","CENTRAL","50","BUFFALO","019","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","12,600","","17,000","","287,100","","22.8","","400","","500","","12,000","","30","","12,200","","16,500","","275,100","","22.5","","12,600","","17,000","","287,100","","22.8","","400","","500","","12,000","","30","","12,200","","16,500","","275,100","","22.5",""
"SURVEY","1991","YEAR","","COUNTY","NEBRASKA","31","CENTRAL","50","CUSTER","041","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","23,100","","27,000","","735,500","","31.8","","400","","400","","12,000","","30","","22,700","","26,600","","723,500","","31.9","","23,100","","27,000","","735,500","","31.8","","400","","400","","12,000","","30","","22,700","","26,600","","723,500","","31.9",""
"SURVEY","1991","YEAR","","COUNTY","NEBRASKA","31","CENTRAL","50","DAWSON","047","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","6,500","","7,100","","208,700","","32.1","","100","","200","","3,000","","30","","6,400","","6,900","","205,700","","32.1","","6,500","","7,100","","208,700","","32.1","","100","","200","","3,000","","30","","6,400","","6,900","","205,700","","32.1",""
"SURVEY","1991","YEAR","","COUNTY","NEBRASKA","31","CENTRAL","50","GREELEY","077","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","1,200","","1,500","","35,600","","29.7","","","","","","","","","","1,200","","1,500","","35,600","","29.7","","1,200","","1,500","","35,600","","29.7","","","","","","","","","","1,200","","1,500","","35,600","","29.7",""
"SURVEY","1991","YEAR","","COUNTY","NEBRASKA","31","CENTRAL","50","HALL","079","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","3,800","","4,700","","95,800","","25.2","","200","","200","","6,000","","30","","3,600","","4,500","","89,800","","24.9","","3,800","","4,700","","95,800","","25.2","","200","","200","","6,000","","30","","3,600","","4,500","","89,800","","24.9",""
"SURVEY","1991","YEAR","","COUNTY","NEBRASKA","31","CENTRAL","50","HOWARD","093","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","3,200","","4,600","","69,000","","21.6","","","","","","","","","","3,200","","4,600","","69,000","","21.6","","3,200","","4,600","","69,000","","21.6","","","","","","","","","","3,200","","4,600","","69,000","","21.6",""
"SURVEY","1991","YEAR","","COUNTY","NEBRASKA","31","CENTRAL","50","SHERMAN","163","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","3,200","","5,600","","68,400","","21.4","","200","","500","","6,000","","30","","3,000","","5,100","","62,400","","20.8","","3,200","","5,600","","68,400","","21.4","","200","","500","","6,000","","30","","3,000","","5,100","","62,400","","20.8",""
"SURVEY","1991","YEAR","","COUNTY","NEBRASKA","31","CENTRAL","50","VALLEY","175","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","3,300","","4,500","","85,400","","25.9","","200","","200","","6,000","","30","","3,100","","4,300","","79,400","","25.6","","3,300","","4,500","","85,400","","25.9","","200","","200","","6,000","","30","","3,100","","4,300","","79,400","","25.6",""
"SURVEY","1991","YEAR","","COUNTY","NEBRASKA","31","NORTH","20","ARTHUR","005","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","200","","200","","5,800","","29","","","","","","","","","","200","","200","","5,800","","29","","200","","200","","5,800","","29","","","","","","","","","","200","","200","","5,800","","29",""
"SURVEY","1991","YEAR","","COUNTY","NEBRASKA","31","NORTH","20","BLAINE","009","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","100","","100","","2,900","","29","","","","","","","","","","100","","100","","2,900","","29","","100","","100","","2,900","","29","","","","","","","","","","100","","100","","2,900","","29",""
"SURVEY","1991","YEAR","","COUNTY","NEBRASKA","31","NORTH","20","BOYD","015","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","1,500","","1,700","","43,500","","29","","","","","","","","","","1,500","","1,700","","43,500","","29","","1,500","","1,700","","43,500","","29","","","","","","","","","","1,500","","1,700","","43,500","","29",""
"SURVEY","1991","YEAR","","COUNTY","NEBRASKA","31","NORTH","20","BROWN","017","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","100","","100","","4,700","","47","","100","","100","","4,700","","47","","","","","","","","","","100","","100","","4,700","","47","","100","","100","","4,700","","47","","","","","","","","",""
"SURVEY","1991","YEAR","","COUNTY","NEBRASKA","31","NORTH","20","CHERRY","031","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","900","","1,300","","27,900","","31","","100","","100","","4,700","","47","","800","","1,200","","23,200","","29","","900","","1,300","","27,900","","31","","100","","100","","4,700","","47","","800","","1,200","","23,200","","29",""
"SURVEY","1991","YEAR","","COUNTY","NEBRASKA","31","NORTH","20","GARFIELD","071","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","200","","300","","5,800","","29","","","","","","","","","","200","","300","","5,800","","29","","200","","300","","5,800","","29","","","","","","","","","","200","","300","","5,800","","29",""
"SURVEY","1991","YEAR","","COUNTY","NEBRASKA","31","NORTH","20","HOLT","089","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","4,100","","4,400","","122,500","","29.9","","200","","200","","9,400","","47","","3,900","","4,200","","113,100","","29","","4,100","","4,400","","122,500","","29.9","","200","","200","","9,400","","47","","3,900","","4,200","","113,100","","29",""
"SURVEY","1991","YEAR","","COUNTY","NEBRASKA","31","NORTH","20","KEYA PAHA","103","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","300","","600","","8,700","","29","","","","","","","","","","300","","600","","8,700","","29","","300","","600","","8,700","","29","","","","","","","","","","300","","600","","8,700","","29",""
"SURVEY","1991","YEAR","","COUNTY","NEBRASKA","31","NORTH","20","LOGAN","113","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","4,700","","5,600","","141,700","","30.1","","300","","400","","14,100","","47","","4,400","","5,200","","127,600","","29","","4,700","","5,600","","141,700","","30.1","","300","","400","","14,100","","47","","4,400","","5,200","","127,600","","29",""
"SURVEY","1991","YEAR","","COUNTY","NEBRASKA","31","NORTH","20","LOUP","115","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","200","","300","","5,800","","29","","","","","","","","","","200","","300","","5,800","","29","","200","","300","","5,800","","29","","","","","","","","","","200","","300","","5,800","","29",""
"SURVEY","1991","YEAR","","COUNTY","NEBRASKA","31","NORTH","20","MCPHERSON","117","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","200","","200","","5,800","","29","","","","","","","","","","200","","200","","5,800","","29","","200","","200","","5,800","","29","","","","","","","","","","200","","200","","5,800","","29",""
"SURVEY","1991","YEAR","","COUNTY","NEBRASKA","31","NORTH","20","ROCK","149","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","100","","100","","2,900","","29","","","","","","","","","","100","","100","","2,900","","29","","100","","100","","2,900","","29","","","","","","","","","","100","","100","","2,900","","29",""
"SURVEY","1991","YEAR","","COUNTY","NEBRASKA","31","NORTH","20","WHEELER","183","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","","","100","","","","","","","","100","","","","","","","","","","","","","","","","100","","","","","","","","100","","","","","","","","","","","","",""
"SURVEY","1991","YEAR","","COUNTY","NEBRASKA","31","NORTHWEST","10","BOX BUTTE","013","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","89,400","","98,000","","3,100,000","","34.7","","10,300","","11,100","","556,200","","54","","79,100","","86,900","","2,543,800","","32.2","","89,400","","98,000","","3,100,000","","34.7","","10,300","","11,100","","556,200","","54","","79,100","","86,900","","2,543,800","","32.2",""
"SURVEY","1991","YEAR","","COUNTY","NEBRASKA","31","NORTHWEST","10","CHEYENNE","033","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","188,900","","224,000","","5,504,000","","29.1","","7,600","","8,400","","402,800","","53","","181,300","","215,600","","5,101,200","","28.1","","188,900","","224,000","","5,504,000","","29.1","","7,600","","8,400","","402,800","","53","","181,300","","215,600","","5,101,200","","28.1",""
"SURVEY","1991","YEAR","","COUNTY","NEBRASKA","31","NORTHWEST","10","DAWES","045","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","30,600","","40,000","","1,102,300","","36","","1,300","","1,700","","70,200","","54","","29,300","","38,300","","1,032,100","","35.2","","30,600","","40,000","","1,102,300","","36","","1,300","","1,700","","70,200","","54","","29,300","","38,300","","1,032,100","","35.2",""
"SURVEY","1991","YEAR","","COUNTY","NEBRASKA","31","NORTHWEST","10","DEUEL","049","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","77,900","","90,000","","2,433,700","","31.2","","1,200","","1,500","","66,000","","55","","76,700","","88,500","","2,367,700","","30.9","","77,900","","90,000","","2,433,700","","31.2","","1,200","","1,500","","66,000","","55","","76,700","","88,500","","2,367,700","","30.9",""
"SURVEY","1991","YEAR","","COUNTY","NEBRASKA","31","NORTHWEST","10","GARDEN","069","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","45,500","","54,000","","1,374,700","","30.2","","1,600","","2,300","","64,000","","40","","43,900","","51,700","","1,310,700","","29.9","","45,500","","54,000","","1,374,700","","30.2","","1,600","","2,300","","64,000","","40","","43,900","","51,700","","1,310,700","","29.9",""
"SURVEY","1991","YEAR","","COUNTY","NEBRASKA","31","NORTHWEST","10","KIMBALL","105","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","126,900","","139,000","","2,997,900","","23.6","","3,800","","4,300","","171,000","","45","","123,100","","134,700","","2,826,900","","23","","126,900","","139,000","","2,997,900","","23.6","","3,800","","4,300","","171,000","","45","","123,100","","134,700","","2,826,900","","23",""
"SURVEY","1991","YEAR","","COUNTY","NEBRASKA","31","NORTHWEST","10","MORRILL","123","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","27,800","","31,000","","887,900","","31.9","","1,300","","1,600","","67,600","","52","","26,500","","29,400","","820,300","","31","","27,800","","31,000","","887,900","","31.9","","1,300","","1,600","","67,600","","52","","26,500","","29,400","","820,300","","31",""
"SURVEY","1991","YEAR","","COUNTY","NEBRASKA","31","NORTHWEST","10","SCOTTS BLUFF","157","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","9,900","","11,500","","319,000","","32.2","","100","","200","","5,200","","52","","9,800","","11,300","","313,800","","32","","9,900","","11,500","","319,000","","32.2","","100","","200","","5,200","","52","","9,800","","11,300","","313,800","","32",""
"SURVEY","1991","YEAR","","COUNTY","NEBRASKA","31","NORTHWEST","10","SHERIDAN","161","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","54,800","","61,000","","1,978,200","","36.1","","3,000","","3,300","","150,000","","50","","51,800","","57,700","","1,828,200","","35.3","","54,800","","61,000","","1,978,200","","36.1","","3,000","","3,300","","150,000","","50","","51,800","","57,700","","1,828,200","","35.3",""
