"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Domain","Domain Category","WHEAT - ACRES HARVESTED  -  <b>VALUE</b>","WHEAT - ACRES HARVESTED  -  <b>CV (%)</b>","WHEAT - ACRES PLANTED  -  <b>VALUE</b>","WHEAT - ACRES PLANTED  -  <b>CV (%)</b>","WHEAT - PRODUCTION, MEASURED IN BU  -  <b>VALUE</b>","WHEAT - PRODUCTION, MEASURED IN BU  -  <b>CV (%)</b>","WHEAT - YIELD, MEASURED IN BU / ACRE  -  <b>VALUE</b>","WHEAT - YIELD, MEASURED IN BU / ACRE  -  <b>CV (%)</b>","WHEAT - YIELD, MEASURED IN BU / PLANTED ACRE  -  <b>VALUE</b>","WHEAT - YIELD, MEASURED IN BU / PLANTED ACRE  -  <b>CV (%)</b>","WHEAT, NON-IRRIGATED - ACRES HARVESTED  -  <b>VALUE</b>","WHEAT, NON-IRRIGATED - ACRES HARVESTED  -  <b>CV (%)</b>","WHEAT, NON-IRRIGATED - ACRES PLANTED  -  <b>VALUE</b>","WHEAT, NON-IRRIGATED - ACRES PLANTED  -  <b>CV (%)</b>","WHEAT, NON-IRRIGATED - PRODUCTION, MEASURED IN BU  -  <b>VALUE</b>","WHEAT, NON-IRRIGATED - PRODUCTION, MEASURED IN BU  -  <b>CV (%)</b>","WHEAT, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE  -  <b>VALUE</b>","WHEAT, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE  -  <b>CV (%)</b>","WHEAT, NON-IRRIGATED - YIELD, MEASURED IN BU / PLANTED ACRE  -  <b>VALUE</b>","WHEAT, NON-IRRIGATED - YIELD, MEASURED IN BU / PLANTED ACRE  -  <b>CV (%)</b>","WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED  -  <b>VALUE</b>","WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED  -  <b>CV (%)</b>","WHEAT, SPRING, (EXCL DURUM) - ACRES PLANTED  -  <b>VALUE</b>","WHEAT, SPRING, (EXCL DURUM) - ACRES PLANTED  -  <b>CV (%)</b>","WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU  -  <b>VALUE</b>","WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU  -  <b>CV (%)</b>","WHEAT, SPRING, (EXCL DURUM) - YIELD, MEASURED IN BU / ACRE  -  <b>VALUE</b>","WHEAT, SPRING, (EXCL DURUM) - YIELD, MEASURED IN BU / ACRE  -  <b>CV (%)</b>","WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED - ACRES HARVESTED  -  <b>VALUE</b>","WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED - ACRES HARVESTED  -  <b>CV (%)</b>","WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED - ACRES PLANTED  -  <b>VALUE</b>","WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED - ACRES PLANTED  -  <b>CV (%)</b>","WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED - PRODUCTION, MEASURED IN BU  -  <b>VALUE</b>","WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED - PRODUCTION, MEASURED IN BU  -  <b>CV (%)</b>","WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE  -  <b>VALUE</b>","WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE  -  <b>CV (%)</b>","WHEAT, SPRING, DURUM - ACRES HARVESTED  -  <b>VALUE</b>","WHEAT, SPRING, DURUM - ACRES HARVESTED  -  <b>CV (%)</b>","WHEAT, SPRING, DURUM - ACRES PLANTED  -  <b>VALUE</b>","WHEAT, SPRING, DURUM - ACRES PLANTED  -  <b>CV (%)</b>","WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN BU  -  <b>VALUE</b>","WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN BU  -  <b>CV (%)</b>","WHEAT, SPRING, DURUM - YIELD, MEASURED IN BU / ACRE  -  <b>VALUE</b>","WHEAT, SPRING, DURUM - YIELD, MEASURED IN BU / ACRE  -  <b>CV (%)</b>","WHEAT, SPRING, DURUM, NON-IRRIGATED - ACRES HARVESTED  -  <b>VALUE</b>","WHEAT, SPRING, DURUM, NON-IRRIGATED - ACRES HARVESTED  -  <b>CV (%)</b>","WHEAT, SPRING, DURUM, NON-IRRIGATED - ACRES PLANTED  -  <b>VALUE</b>","WHEAT, SPRING, DURUM, NON-IRRIGATED - ACRES PLANTED  -  <b>CV (%)</b>","WHEAT, SPRING, DURUM, NON-IRRIGATED - PRODUCTION, MEASURED IN BU  -  <b>VALUE</b>","WHEAT, SPRING, DURUM, NON-IRRIGATED - PRODUCTION, MEASURED IN BU  -  <b>CV (%)</b>","WHEAT, SPRING, DURUM, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE  -  <b>VALUE</b>","WHEAT, SPRING, DURUM, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE  -  <b>CV (%)</b>","WHEAT, WINTER - ACRES HARVESTED  -  <b>VALUE</b>","WHEAT, WINTER - ACRES HARVESTED  -  <b>CV (%)</b>","WHEAT, WINTER - ACRES PLANTED  -  <b>VALUE</b>","WHEAT, WINTER - ACRES PLANTED  -  <b>CV (%)</b>","WHEAT, WINTER - PRODUCTION, MEASURED IN BU  -  <b>VALUE</b>","WHEAT, WINTER - PRODUCTION, MEASURED IN BU  -  <b>CV (%)</b>","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE  -  <b>VALUE</b>","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE  -  <b>CV (%)</b>","WHEAT, WINTER - YIELD, MEASURED IN BU / PLANTED ACRE  -  <b>VALUE</b>","WHEAT, WINTER - YIELD, MEASURED IN BU / PLANTED ACRE  -  <b>CV (%)</b>","WHEAT, WINTER, NON-IRRIGATED - ACRES HARVESTED  -  <b>VALUE</b>","WHEAT, WINTER, NON-IRRIGATED - ACRES HARVESTED  -  <b>CV (%)</b>","WHEAT, WINTER, NON-IRRIGATED - ACRES PLANTED  -  <b>VALUE</b>","WHEAT, WINTER, NON-IRRIGATED - ACRES PLANTED  -  <b>CV (%)</b>","WHEAT, WINTER, NON-IRRIGATED - PRODUCTION, MEASURED IN BU  -  <b>VALUE</b>","WHEAT, WINTER, NON-IRRIGATED - PRODUCTION, MEASURED IN BU  -  <b>CV (%)</b>","WHEAT, WINTER, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE  -  <b>VALUE</b>","WHEAT, WINTER, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE  -  <b>CV (%)</b>"
"SURVEY","1982","YEAR","","COUNTY","SOUTH DAKOTA","46","SOUTHWEST","70","OGLALA LAKOTA","102","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","27,500","","28,700","","1,003,000","","36.5","","","","27,500","","28,700","","1,003,000","","36.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27,500","","28,700","","1,003,000","","36.5","","","","27,500","","28,700","","1,003,000","","36.5",""
"SURVEY","1982","YEAR","","COUNTY","SOUTH DAKOTA","46","WEST CENTRAL","40","HAAKON","055","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","92,600","","105,900","","2,937,000","","31.7","","","","92,600","","105,900","","2,937,000","","31.7","","","","34,500","","35,900","","873,000","","25.3","","34,500","","35,900","","873,000","","25.3","","","","","","","","","","","","","","","","","","58,100","","70,000","","2,064,000","","35.5","","","","58,100","","70,000","","2,064,000","","35.5",""
"SURVEY","1982","YEAR","","COUNTY","SOUTH DAKOTA","46","WEST CENTRAL","40","JACKSON","071","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","62,900","","72,100","","1,912,000","","30.4","","","","62,900","","72,100","","1,912,000","","30.4","","","","11,100","","11,100","","285,000","","25.7","","11,100","","11,100","","285,000","","25.7","","","","","","","","","","","","","","","","","","51,800","","61,000","","1,627,000","","31.4","","","","51,800","","61,000","","1,627,000","","31.4",""
"SURVEY","1982","YEAR","","COUNTY","SOUTH DAKOTA","46","WEST CENTRAL","40","LAWRENCE","081","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","1,500","","1,500","","47,000","","31.3","","","","1,500","","1,500","","47,000","","31.3","","","","800","","800","","25,000","","31.3","","800","","800","","25,000","","31.3","","","","","","","","","","","","","","","","","","700","","700","","22,000","","31.4","","","","700","","700","","22,000","","31.4",""
"SURVEY","1982","YEAR","","COUNTY","SOUTH DAKOTA","46","WEST CENTRAL","40","MEADE","093","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","53,200","","66,300","","1,820,000","","34.2","","","","53,200","","66,300","","1,820,000","","34.2","","","","8,500","","8,700","","255,000","","30","","8,500","","8,700","","255,000","","30","","600","","600","","15,000","","25","","600","","600","","15,000","","25","","44,100","","57,000","","1,550,000","","35.1","","","","44,100","","57,000","","1,550,000","","35.1",""
"SURVEY","1982","YEAR","","COUNTY","SOUTH DAKOTA","46","WEST CENTRAL","40","PENNINGTON","103","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","60,900","","72,800","","2,043,000","","33.5","","","","60,900","","72,800","","2,043,000","","33.5","","","","21,500","","21,800","","617,000","","28.7","","21,500","","21,800","","617,000","","28.7","","","","","","","","","","","","","","","","","","39,400","","51,000","","1,426,000","","36.2","","","","39,400","","51,000","","1,426,000","","36.2",""
"SURVEY","1982","YEAR","","COUNTY","SOUTH DAKOTA","46","WEST CENTRAL","40","STANLEY","117","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","84,100","","91,000","","2,453,000","","29.2","","","","84,100","","91,000","","2,453,000","","29.2","","","","14,000","","14,700","","377,000","","26.9","","14,000","","14,700","","377,000","","26.9","","","","","","","","","","","","","","","","","","70,100","","76,300","","2,076,000","","29.6","","","","70,100","","76,300","","2,076,000","","29.6",""
"SURVEY","1981","YEAR","","COUNTY","SOUTH DAKOTA","46","CENTRAL","50","AURORA","003","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","12,900","","14,800","","219,800","","17","","","","12,900","","14,800","","219,800","","17","","","","7,500","","8,000","","117,000","","15.6","","7,500","","8,000","","117,000","","15.6","","800","","800","","20,000","","25","","800","","800","","20,000","","25","","4,600","","6,000","","82,800","","18","","","","4,600","","6,000","","82,800","","18",""
"SURVEY","1981","YEAR","","COUNTY","SOUTH DAKOTA","46","CENTRAL","50","BEADLE","005","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","106,300","","108,500","","1,728,900","","16.3","","","","106,300","","108,500","","1,728,900","","16.3","","","","87,400","","88,500","","1,298,000","","14.9","","87,400","","88,500","","1,298,000","","14.9","","5,900","","6,000","","106,200","","18","","5,900","","6,000","","106,200","","18","","13,000","","14,000","","324,700","","25","","","","13,000","","14,000","","324,700","","25",""
"SURVEY","1981","YEAR","","COUNTY","SOUTH DAKOTA","46","CENTRAL","50","BRULE","015","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","27,600","","30,200","","525,200","","19","","","","27,600","","30,200","","525,200","","19","","","","19,300","","19,500","","326,000","","16.9","","19,300","","19,500","","326,000","","16.9","","","","","","","","","","","","","","","","","","8,300","","10,700","","199,200","","24","","","","8,300","","10,700","","199,200","","24",""
"SURVEY","1981","YEAR","","COUNTY","SOUTH DAKOTA","46","CENTRAL","50","BUFFALO","017","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","8,300","","9,300","","186,500","","22.5","","","","8,300","","9,300","","186,500","","22.5","","","","2,700","","2,800","","40,500","","15","","2,700","","2,800","","40,500","","15","","500","","500","","9,000","","18","","500","","500","","9,000","","18","","5,100","","6,000","","137,000","","26.9","","","","5,100","","6,000","","137,000","","26.9",""
"SURVEY","1981","YEAR","","COUNTY","SOUTH DAKOTA","46","CENTRAL","50","HAND","059","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","119,400","","120,800","","2,723,400","","22.8","","","","119,400","","120,800","","2,723,400","","22.8","","","","49,700","","50,000","","1,128,700","","22.7","","49,700","","50,000","","1,128,700","","22.7","","1,800","","1,800","","34,000","","18.9","","1,800","","1,800","","34,000","","18.9","","67,900","","69,000","","1,560,700","","23","","","","67,900","","69,000","","1,560,700","","23",""
"SURVEY","1981","YEAR","","COUNTY","SOUTH DAKOTA","46","CENTRAL","50","HUGHES","065","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","89,400","","91,000","","2,283,000","","25.5","","","","89,400","","91,000","","2,283,000","","25.5","","","","59,000","","59,500","","1,357,000","","23","","59,000","","59,500","","1,357,000","","23","","2,200","","2,200","","66,000","","30","","2,200","","2,200","","66,000","","30","","28,200","","29,300","","860,000","","30.5","","","","28,200","","29,300","","860,000","","30.5",""
"SURVEY","1981","YEAR","","COUNTY","SOUTH DAKOTA","46","CENTRAL","50","HYDE","069","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","40,800","","41,000","","975,000","","23.9","","","","40,800","","41,000","","975,000","","23.9","","","","30,800","","31,000","","675,000","","21.9","","30,800","","31,000","","675,000","","21.9","","","","","","","","","","","","","","","","","","10,000","","10,000","","300,000","","30","","","","10,000","","10,000","","300,000","","30",""
"SURVEY","1981","YEAR","","COUNTY","SOUTH DAKOTA","46","CENTRAL","50","JERAULD","073","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","21,800","","23,400","","352,500","","16.2","","","","21,800","","23,400","","352,500","","16.2","","","","20,000","","21,500","","309,000","","15.5","","20,000","","21,500","","309,000","","15.5","","","","","","","","","","","","","","","","","","1,800","","1,900","","43,500","","24.2","","","","1,800","","1,900","","43,500","","24.2",""
"SURVEY","1981","YEAR","","COUNTY","SOUTH DAKOTA","46","CENTRAL","50","SULLY","119","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","203,000","","205,300","","5,577,000","","27.5","","","","203,000","","205,300","","5,577,000","","27.5","","","","116,000","","117,500","","2,911,000","","25.1","","116,000","","117,500","","2,911,000","","25.1","","4,000","","4,000","","102,000","","25.5","","4,000","","4,000","","102,000","","25.5","","83,000","","83,800","","2,564,000","","30.9","","","","83,000","","83,800","","2,564,000","","30.9",""
"SURVEY","1981","YEAR","","COUNTY","SOUTH DAKOTA","46","EAST CENTRAL","60","BROOKINGS","011","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","29,600","","30,500","","866,700","","29.3","","","","29,600","","30,500","","866,700","","29.3","","","","17,600","","17,800","","514,000","","29.2","","17,600","","17,800","","514,000","","29.2","","3,000","","3,000","","78,700","","26.2","","3,000","","3,000","","78,700","","26.2","","9,000","","9,700","","274,000","","30.4","","","","9,000","","9,700","","274,000","","30.4",""
"SURVEY","1981","YEAR","","COUNTY","SOUTH DAKOTA","46","EAST CENTRAL","60","DAVISON","035","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","5,700","","6,600","","93,800","","16.5","","","","5,700","","6,600","","93,800","","16.5","","","","4,600","","5,500","","74,700","","16.2","","4,600","","5,500","","74,700","","16.2","","","","","","","","","","","","","","","","","","1,100","","1,100","","19,100","","17.4","","","","1,100","","1,100","","19,100","","17.4",""
"SURVEY","1981","YEAR","","COUNTY","SOUTH DAKOTA","46","EAST CENTRAL","60","HANSON","061","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","2,300","","3,000","","43,700","","19","","","","2,300","","3,000","","43,700","","19","","","","2,300","","3,000","","43,700","","19","","2,300","","3,000","","43,700","","19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SURVEY","1981","YEAR","","COUNTY","SOUTH DAKOTA","46","EAST CENTRAL","60","KINGSBURY","077","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","85,200","","85,700","","2,392,100","","28.1","","","","85,200","","85,700","","2,392,100","","28.1","","","","75,800","","76,000","","2,182,100","","28.8","","75,800","","76,000","","2,182,100","","28.8","","8,400","","8,500","","185,000","","22","","8,400","","8,500","","185,000","","22","","1,000","","1,200","","25,000","","25","","","","1,000","","1,200","","25,000","","25",""
"SURVEY","1981","YEAR","","COUNTY","SOUTH DAKOTA","46","EAST CENTRAL","60","LAKE","079","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","21,000","","21,500","","651,000","","31","","","","21,000","","21,500","","651,000","","31","","","","21,000","","21,500","","651,000","","31","","21,000","","21,500","","651,000","","31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SURVEY","1981","YEAR","","COUNTY","SOUTH DAKOTA","46","EAST CENTRAL","60","MCCOOK","087","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","6,500","","7,100","","124,500","","19.2","","","","6,500","","7,100","","124,500","","19.2","","","","5,900","","6,300","","114,000","","19.3","","5,900","","6,300","","114,000","","19.3","","","","","","","","","","","","","","","","","","600","","800","","10,500","","17.5","","","","600","","800","","10,500","","17.5",""
"SURVEY","1981","YEAR","","COUNTY","SOUTH DAKOTA","46","EAST CENTRAL","60","MINER","097","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","21,000","","21,200","","376,800","","17.9","","","","21,000","","21,200","","376,800","","17.9","","","","19,800","","20,000","","347,000","","17.5","","19,800","","20,000","","347,000","","17.5","","500","","500","","10,100","","20.2","","500","","500","","10,100","","20.2","","700","","700","","19,700","","28.1","","","","700","","700","","19,700","","28.1",""
"SURVEY","1981","YEAR","","COUNTY","SOUTH DAKOTA","46","EAST CENTRAL","60","MINNEHAHA","099","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","9,100","","9,400","","199,500","","21.9","","","","9,100","","9,400","","199,500","","21.9","","","","8,400","","8,700","","175,000","","20.8","","8,400","","8,700","","175,000","","20.8","","700","","700","","24,500","","35","","700","","700","","24,500","","35","","","","","","","","","","","","","","","","","","",""
"SURVEY","1981","YEAR","","COUNTY","SOUTH DAKOTA","46","EAST CENTRAL","60","MOODY","101","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","9,000","","9,500","","268,900","","29.9","","","","9,000","","9,500","","268,900","","29.9","","","","8,000","","8,000","","250,000","","31.3","","8,000","","8,000","","250,000","","31.3","","","","","","","","","","","","","","","","","","1,000","","1,500","","18,900","","18.9","","","","1,000","","1,500","","18,900","","18.9",""
"SURVEY","1981","YEAR","","COUNTY","SOUTH DAKOTA","46","EAST CENTRAL","60","SANBORN","111","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","13,300","","14,500","","176,500","","13.3","","","","13,300","","14,500","","176,500","","13.3","","","","12,100","","13,000","","158,000","","13.1","","12,100","","13,000","","158,000","","13.1","","","","","","","","","","","","","","","","","","1,200","","1,500","","18,500","","15.4","","","","1,200","","1,500","","18,500","","15.4",""
"SURVEY","1981","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTH CENTRAL","20","BROWN","013","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","274,400","","278,800","","6,005,000","","21.9","","","","274,400","","278,800","","6,005,000","","21.9","","","","256,000","","260,000","","5,627,000","","22","","256,000","","260,000","","5,627,000","","22","","9,800","","10,000","","196,000","","20","","9,800","","10,000","","196,000","","20","","8,600","","8,800","","182,000","","21.2","","","","8,600","","8,800","","182,000","","21.2",""
"SURVEY","1981","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTH CENTRAL","20","CAMPBELL","021","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","84,300","","84,800","","2,018,000","","23.9","","","","84,300","","84,800","","2,018,000","","23.9","","","","80,200","","80,500","","1,898,000","","23.7","","80,200","","80,500","","1,898,000","","23.7","","2,900","","3,000","","80,400","","27.7","","2,900","","3,000","","80,400","","27.7","","1,200","","1,300","","39,600","","33","","","","1,200","","1,300","","39,600","","33",""
"SURVEY","1981","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTH CENTRAL","20","EDMUNDS","045","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","128,500","","129,600","","2,837,600","","22.1","","","","128,500","","129,600","","2,837,600","","22.1","","","","80,200","","80,500","","1,663,000","","20.7","","80,200","","80,500","","1,663,000","","20.7","","42,300","","42,800","","976,600","","23.1","","42,300","","42,800","","976,600","","23.1","","6,000","","6,300","","198,000","","33","","","","6,000","","6,300","","198,000","","33",""
"SURVEY","1981","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTH CENTRAL","20","FAULK","049","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","83,000","","84,000","","1,601,200","","19.3","","","","83,000","","84,000","","1,601,200","","19.3","","","","74,000","","74,500","","1,378,000","","18.6","","74,000","","74,500","","1,378,000","","18.6","","2,600","","3,000","","70,200","","27","","2,600","","3,000","","70,200","","27","","6,400","","6,500","","153,000","","23.9","","","","6,400","","6,500","","153,000","","23.9",""
"SURVEY","1981","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTH CENTRAL","20","MCPHERSON","089","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","85,600","","86,700","","1,801,500","","21","","","","85,600","","86,700","","1,801,500","","21","","","","65,200","","65,600","","1,369,000","","21","","65,200","","65,600","","1,369,000","","21","","19,300","","20,000","","405,000","","21","","19,300","","20,000","","405,000","","21","","1,100","","1,100","","27,500","","25","","","","1,100","","1,100","","27,500","","25",""
"SURVEY","1981","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTH CENTRAL","20","POTTER","107","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","117,600","","119,500","","3,128,000","","26.6","","","","117,600","","119,500","","3,128,000","","26.6","","","","82,100","","83,500","","1,970,000","","24","","82,100","","83,500","","1,970,000","","24","","5,900","","6,000","","183,000","","31","","5,900","","6,000","","183,000","","31","","29,600","","30,000","","975,000","","32.9","","","","29,600","","30,000","","975,000","","32.9",""
"SURVEY","1981","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTH CENTRAL","20","SPINK","115","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","257,800","","261,100","","4,944,600","","19.2","","","","257,800","","261,100","","4,944,600","","19.2","","","","216,000","","218,000","","4,066,000","","18.8","","216,000","","218,000","","4,066,000","","18.8","","19,300","","20,000","","424,600","","22","","19,300","","20,000","","424,600","","22","","22,500","","23,100","","454,000","","20.2","","","","22,500","","23,100","","454,000","","20.2",""
"SURVEY","1981","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTH CENTRAL","20","WALWORTH","129","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","83,200","","83,800","","2,310,200","","27.8","","","","83,200","","83,800","","2,310,200","","27.8","","","","69,200","","69,500","","1,946,000","","28.1","","69,200","","69,500","","1,946,000","","28.1","","8,100","","8,300","","178,200","","22","","8,100","","8,300","","178,200","","22","","5,900","","6,000","","186,000","","31.5","","","","5,900","","6,000","","186,000","","31.5",""
"SURVEY","1981","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTHEAST","30","CLARK","025","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","108,500","","110,600","","2,551,000","","23.5","","","","108,500","","110,600","","2,551,000","","23.5","","","","98,000","","99,000","","2,320,000","","23.7","","98,000","","99,000","","2,320,000","","23.7","","7,700","","8,600","","169,400","","22","","7,700","","8,600","","169,400","","22","","2,800","","3,000","","61,600","","22","","","","2,800","","3,000","","61,600","","22",""
"SURVEY","1981","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTHEAST","30","CODINGTON","029","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","51,700","","52,400","","1,209,200","","23.4","","","","51,700","","52,400","","1,209,200","","23.4","","","","32,500","","32,800","","747,000","","23","","32,500","","32,800","","747,000","","23","","19,200","","19,600","","462,200","","24.1","","19,200","","19,600","","462,200","","24.1","","","","","","","","","","","","","","","","","","",""
"SURVEY","1981","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTHEAST","30","DAY","037","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","134,600","","135,200","","3,423,600","","25.4","","","","134,600","","135,200","","3,423,600","","25.4","","","","91,700","","92,000","","2,345,000","","25.6","","91,700","","92,000","","2,345,000","","25.6","","36,800","","37,000","","901,600","","24.5","","36,800","","37,000","","901,600","","24.5","","6,100","","6,200","","177,000","","29","","","","6,100","","6,200","","177,000","","29",""
"SURVEY","1981","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTHEAST","30","DEUEL","039","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","29,350","","29,800","","922,500","","31.4","","","","29,350","","29,800","","922,500","","31.4","","","","28,600","","29,000","","903,000","","31.6","","28,600","","29,000","","903,000","","31.6","","","","","","","","","","","","","","","","","","750","","800","","19,500","","26","","","","750","","800","","19,500","","26",""
"SURVEY","1981","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTHEAST","30","GRANT","051","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","62,700","","64,200","","1,304,500","","20.8","","","","62,700","","64,200","","1,304,500","","20.8","","","","58,600","","59,500","","1,196,000","","20.4","","58,600","","59,500","","1,196,000","","20.4","","3,500","","4,100","","94,500","","27","","3,500","","4,100","","94,500","","27","","600","","600","","14,000","","23.3","","","","600","","600","","14,000","","23.3",""
"SURVEY","1981","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTHEAST","30","HAMLIN","057","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","48,100","","48,600","","1,369,500","","28.5","","","","48,100","","48,600","","1,369,500","","28.5","","","","34,600","","35,000","","936,000","","27.1","","34,600","","35,000","","936,000","","27.1","","8,100","","8,100","","283,500","","35","","8,100","","8,100","","283,500","","35","","5,400","","5,500","","150,000","","27.8","","","","5,400","","5,500","","150,000","","27.8",""
"SURVEY","1981","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTHEAST","30","MARSHALL","091","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","116,300","","116,500","","2,819,000","","24.2","","","","116,300","","116,500","","2,819,000","","24.2","","","","116,300","","116,500","","2,819,000","","24.2","","116,300","","116,500","","2,819,000","","24.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SURVEY","1981","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTHEAST","30","ROBERTS","109","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","103,650","","105,000","","2,967,200","","28.6","","","","103,650","","105,000","","2,967,200","","28.6","","","","96,700","","98,000","","2,791,000","","28.9","","96,700","","98,000","","2,791,000","","28.9","","6,200","","6,200","","155,200","","25","","6,200","","6,200","","155,200","","25","","750","","800","","21,000","","28","","","","750","","800","","21,000","","28",""
"SURVEY","1981","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTHWEST","10","BUTTE","019","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","19,000","","25,500","","381,700","","20.1","","","","19,000","","25,500","","381,700","","20.1","","","","12,000","","15,000","","192,000","","16","","12,000","","15,000","","192,000","","16","","1,900","","2,000","","43,700","","23","","1,900","","2,000","","43,700","","23","","5,100","","8,500","","146,000","","28.6","","","","5,100","","8,500","","146,000","","28.6",""
"SURVEY","1981","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTHWEST","10","CORSON","031","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","95,300","","111,100","","1,503,800","","15.8","","","","95,300","","111,100","","1,503,800","","15.8","","","","86,000","","99,000","","1,335,000","","15.5","","86,000","","99,000","","1,335,000","","15.5","","4,000","","5,600","","66,800","","16.7","","4,000","","5,600","","66,800","","16.7","","5,300","","6,500","","102,000","","19.2","","","","5,300","","6,500","","102,000","","19.2",""
